date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-05-03,SH,614,82348,32397,0.75,0.79,39.34,651,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-04,SH,670,82348,33067,0.81,0.82,40.16,675.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-05,SH,574,82348,33641,0.7,0.83,40.85,680,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-06,SH,977,82348,34618,1.19,0.83,42.04,679.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-07,SH,751,82348,35369,0.91,0.84,42.95,690.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-08,SH,602,82348,35971,0.73,0.88,43.68,721.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-09,SH,568,82348,36539,0.69,0.9,44.37,740.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-10,SH,692,82348,37231,0.84,0.83,45.21,683.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-11,SH,886,82348,38117,1.08,0.8,46.29,660.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-12,SH,708,82348,38825,0.86,0.81,47.15,671.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-13,SH,578,82348,39403,0.7,0.82,47.85,674.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-14,SH,588,82348,39991,0.71,0.81,48.56,665.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-15,SH,678,82348,40669,0.82,0.81,49.39,669.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-16,SH,589,82348,41258,0.72,0.82,50.1,672.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-17,SH,631,82348,41889,0.77,0.86,50.87,706.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-18,SH,912,82348,42801,1.11,0.9,51.98,743.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-19,SH,730,82348,43531,0.89,0.91,52.86,749.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-20,SH,820,82348,44351,1,0.93,53.86,767.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-21,SH,844,82348,45195,1.02,0.95,54.88,777.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-22,SH,721,82348,45916,0.88,0.92,55.76,759.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-23,SH,713,82348,46629,0.87,0.93,56.62,761.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-24,SH,705,82348,47334,0.86,0.92,57.48,753.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-25,SH,786,82348,48120,0.95,0.9,58.43,735.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-26,SH,740,82348,48860,0.9,0.9,59.33,736.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-27,SH,764,82348,49624,0.93,0.9,60.26,736.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-28,SH,722,82348,50346,0.88,0.9,61.14,737.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-29,SH,725,82348,51071,0.88,0.9,62.02,737.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-30,SH,713,82348,51784,0.87,0.91,62.88,750.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-31,SH,712,82348,52496,0.86,0.99,63.75,812.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-01,SH,787,82348,53283,0.96,0.99,64.7,817.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-02,SH,833,82348,54116,1.01,1,65.72,819.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-03,SH,1193,82348,55309,1.45,0.99,67.16,818.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-04,SH,759,82348,56068,0.92,1,68.09,823.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-05,SH,739,82348,56807,0.9,1.01,68.98,832.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-06,SH,707,82348,57514,0.86,1.02,69.84,837.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-07,SH,744,82348,58258,0.9,NA,70.75,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-08,SH,852,82348,59110,1.03,NA,71.78,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-06-09,SH,868,82348,59978,1.05,NA,72.83,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-22,SO,0,275247,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-23,SO,0,275247,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-24,SO,0,275247,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-25,SO,0,275247,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-26,SO,0,275247,0,0,0.01,0,15.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-27,SO,0,275247,0,0,0.01,0,18.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-28,SO,0,275247,0,0,0.01,0,18.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-29,SO,106,275247,106,0.04,0.01,0.04,18.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-30,SO,24,275247,130,0.01,0.01,0.05,18.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2020-12-31,SO,0,275247,130,0,0.01,0.05,18.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-01,SO,0,275247,130,0,0.04,0.05,115.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-02,SO,0,275247,130,0,0.06,0.05,170.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-03,SO,0,275247,130,0,0.1,0.05,267.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-04,SO,676,275247,806,0.25,0.13,0.29,342.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-05,SO,492,275247,1298,0.18,0.15,0.47,414.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-06,SO,704,275247,2002,0.26,0.19,0.73,517.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-07,SO,527,275247,2529,0.19,0.19,0.92,517.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-08,SO,501,275247,3030,0.18,0.19,1.1,514.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-09,SO,725,275247,3755,0.26,0.2,1.36,544.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-10,SO,0,275247,3755,0,0.2,1.36,551.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-11,SO,650,275247,4405,0.24,0.21,1.6,577.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-12,SO,707,275247,5112,0.26,0.21,1.86,568.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-13,SO,753,275247,5865,0.27,0.21,2.13,586.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-14,SO,704,275247,6569,0.26,0.21,2.39,586.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-15,SO,442,275247,7011,0.16,0.22,2.55,596.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-16,SO,849,275247,7860,0.31,0.22,2.86,618.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-17,SO,0,275247,7860,0,0.21,2.86,584.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-18,SO,718,275247,8578,0.26,0.21,3.12,578.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-19,SO,864,275247,9442,0.31,0.21,3.43,584.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-20,SO,515,275247,9957,0.19,0.21,3.62,568.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-21,SO,661,275247,10618,0.24,0.21,3.86,568.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-22,SO,485,275247,11103,0.18,0.2,4.03,536.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-23,SO,739,275247,11842,0.27,0.18,4.3,482.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-24,SO,0,275247,11842,0,0.17,4.3,475.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-25,SO,489,275247,12331,0.18,0.17,4.48,465.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-26,SO,486,275247,12817,0.18,0.18,4.66,488.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-27,SO,466,275247,13283,0.17,0.14,4.83,383.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-28,SO,593,275247,13876,0.22,0.14,5.04,383.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-29,SO,649,275247,14525,0.24,0.14,5.28,371,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-30,SO,0,275247,14525,0,0.15,5.28,395.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-01-31,SO,0,275247,14525,0,0.16,5.28,435.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-01,SO,403,275247,14928,0.15,0.17,5.42,463.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-02,SO,656,275247,15584,0.24,0.18,5.66,484,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-03,SO,750,275247,16334,0.27,0.2,5.93,535.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-04,SO,789,275247,17123,0.29,0.2,6.22,535.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-05,SO,790,275247,17913,0.29,0.21,6.51,569.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-06,SO,361,275247,18274,0.13,0.2,6.64,560.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-07,SO,0,275247,18274,0,0.19,6.64,523.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-08,SO,638,275247,18912,0.23,0.17,6.87,468.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-09,SO,593,275247,19505,0.22,0.15,7.09,415.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-10,SO,495,275247,20000,0.18,0.19,7.27,510.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-11,SO,405,275247,20405,0.15,0.19,7.41,510.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-12,SO,419,275247,20824,0.15,0.21,7.57,578.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-13,SO,1021,275247,21845,0.37,0.23,7.94,636.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-14,SO,0,275247,21845,0,0.25,7.94,684.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-15,SO,1117,275247,22962,0.41,0.28,8.34,785.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-16,SO,997,275247,23959,0.36,0.3,8.7,823.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-17,SO,834,275247,24793,0.3,0.29,9.01,812.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-18,SO,1112,275247,25905,0.4,0.29,9.41,812.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-19,SO,686,275247,26591,0.25,0.26,9.66,721.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-20,SO,942,275247,27533,0.34,0.25,10,686.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-21,SO,0,275247,27533,0,0.25,10,706.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-22,SO,478,275247,28011,0.17,0.22,10.18,612,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-23,SO,754,275247,28765,0.27,0.21,10.45,586.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-24,SO,972,275247,29737,0.35,0.18,10.8,504.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-25,SO,452,275247,30189,0.16,0.18,10.97,504.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-26,SO,508,275247,30697,0.18,0.18,11.15,511,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-27,SO,366,275247,31063,0.13,0.19,11.29,530,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-02-28,SO,0,275247,31063,0,0.18,11.29,510.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-01,SO,525,275247,31588,0.19,0.2,11.48,568.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-02,SO,887,275247,32475,0.32,0.21,11.8,586.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-03,SO,835,275247,33310,0.3,0.2,12.1,565.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-04,SO,860,275247,34170,0.31,0.2,12.41,565.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-05,SO,633,275247,34803,0.23,0.21,12.64,593.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-06,SO,218,275247,35021,0.08,0.2,12.72,561.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-07,SO,0,275247,35021,0,0.19,12.72,534.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-08,SO,723,275247,35744,0.26,0.19,12.99,518.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-09,SO,660,275247,36404,0.24,0.19,13.23,533.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-10,SO,650,275247,37054,0.24,0.2,13.46,551.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-11,SO,746,275247,37800,0.27,0.2,13.73,551.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-12,SO,739,275247,38539,0.27,0.2,14,554.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-13,SO,340,275247,38879,0.12,0.2,14.13,557.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-14,SO,0,275247,38879,0,0.2,14.13,539.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-15,SO,749,275247,39628,0.27,0.19,14.4,514,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-16,SO,679,275247,40307,0.25,0.2,14.64,543.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-17,SO,523,275247,40830,0.19,0.19,14.83,513.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-18,SO,568,275247,41398,0.21,0.19,15.04,513.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-19,SO,945,275247,42343,0.34,0.2,15.38,537.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-20,SO,130,275247,42473,0.05,0.23,15.43,621.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-21,SO,0,275247,42473,0,0.27,15.43,744.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-22,SO,915,275247,43388,0.33,0.32,15.76,882.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-23,SO,1268,275247,44656,0.46,0.34,16.22,935.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-24,SO,1385,275247,46041,0.5,0.34,16.73,939.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-25,SO,1533,275247,47574,0.56,0.4,17.28,1105.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-26,SO,1320,275247,48894,0.48,0.4,17.76,1105.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-27,SO,154,275247,49048,0.06,0.4,17.82,1112.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-28,SO,1166,275247,50214,0.42,0.38,18.24,1048.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-29,SO,911,275247,51125,0.33,0.35,18.57,957.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-30,SO,1316,275247,52441,0.48,0.28,19.05,769.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-03-31,SO,937,275247,53378,0.34,0.27,19.39,747.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-01,SO,900,275247,54278,0.33,0.21,19.72,580.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-02,SO,1,275247,54279,0,0.16,19.72,450.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-03,SO,1,275247,54280,0,0.14,19.72,381,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-04,SO,0,275247,54280,0,0.15,19.72,416,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-05,SO,0,275247,54280,0,0.17,19.72,473.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-06,SO,828,275247,55108,0.3,0.25,20.02,676,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-07,SO,1182,275247,56290,0.43,0.26,20.45,711.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-08,SO,1301,275247,57591,0.47,0.26,20.92,711.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-09,SO,1420,275247,59011,0.52,0.37,21.44,1009,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-10,SO,247,275247,59258,0.09,0.43,21.53,1189.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-11,SO,0,275247,59258,0,0.47,21.53,1299.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-12,SO,2085,275247,61343,0.76,0.51,22.29,1412.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-13,SO,2091,275247,63434,0.76,0.56,23.05,1544.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-14,SO,1955,275247,65389,0.71,0.56,23.76,1544.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-15,SO,2087,275247,67476,0.76,0.56,24.51,1544.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-16,SO,2344,275247,69820,0.85,0.55,25.37,1511,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-17,SO,250,275247,70070,0.09,0.55,25.46,1519.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-18,SO,0,275247,70070,0,0.56,25.46,1552,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-19,SO,1850,275247,71920,0.67,0.58,26.13,1602,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-20,SO,2151,275247,74071,0.78,0.59,26.91,1613.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-21,SO,2182,275247,76253,0.79,0.59,27.7,1620.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-22,SO,2437,275247,78690,0.89,0.65,28.59,1783.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-23,SO,2426,275247,81116,0.88,0.65,29.47,1785.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-24,SO,300,275247,81416,0.11,0.65,29.58,1777.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-25,SO,1141,275247,82557,0.41,0.64,29.99,1774.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-26,SO,1861,275247,84418,0.68,0.63,30.67,1749.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-27,SO,2096,275247,86514,0.76,0.61,31.43,1673.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-28,SO,2160,275247,88674,0.78,0.6,32.22,1660.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-29,SO,2264,275247,90938,0.82,0.54,33.04,1497.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-04-30,SO,1894,275247,92832,0.69,0.54,33.73,1490,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-01,SO,207,275247,93039,0.08,0.54,33.8,1486.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-02,SO,0,275247,93039,0,0.55,33.8,1513.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-03,SO,1809,275247,94848,0.66,0.56,34.46,1533.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-04,SO,2069,275247,96917,0.75,0.59,35.21,1626.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-05,SO,2349,275247,99266,0.85,0.66,36.06,1821.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-06,SO,2405,275247,101671,0.87,0.66,36.94,1821.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-07,SO,2545,275247,104216,0.92,0.72,37.86,1986.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-08,SO,1572,275247,105788,0.57,0.76,38.43,2086.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-09,SO,2,275247,105790,0,0.79,38.43,2177.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-10,SO,2964,275247,108754,1.08,0.67,39.51,1849,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-11,SO,2770,275247,111524,1.01,0.67,40.52,1842,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-12,SO,2987,275247,114511,1.09,0.69,41.6,1906,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-13,SO,103,275247,114614,0.04,0.69,41.64,1905.71,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-14,SO,2496,275247,117110,0.91,0.68,42.55,1877.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-15,SO,2020,275247,119130,0.73,0.69,43.28,1907,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-16,SO,0,275247,119130,0,0.69,43.28,1900.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-17,SO,2767,275247,121897,1.01,0.84,44.29,2310,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-18,SO,2976,275247,124873,1.08,0.85,45.37,2332.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-19,SO,2944,275247,127817,1.07,0.87,46.44,2398.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-20,SO,2967,275247,130784,1.08,0.87,47.52,2398.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-21,SO,2651,275247,133435,0.96,0.73,48.48,2002.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-22,SO,2482,275247,135917,0.9,0.76,49.38,2085.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-23,SO,0,275247,135917,0,0.79,49.38,2188.14,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-24,SO,0,275247,135917,0,0.85,49.38,2332.57,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-25,SO,3557,275247,139474,1.29,0.89,50.67,2446.43,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-26,SO,3660,275247,143134,1.33,0.81,52,2239.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-27,SO,3978,275247,147112,1.45,0.81,53.45,2239.86,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-28,SO,3448,275247,150560,1.25,0.99,54.7,2726,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-29,SO,1036,275247,151596,0.38,1.02,55.08,2797.29,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-30,SO,0,275247,151596,0,1.05,55.08,2885,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
2021-05-31,SO,3403,275247,154999,1.24,0.85,56.31,2354,COVID19VaccDosesAdministered,2021-06-11_09-30-57,detailed
